leftLeg_px,leftLeg_py,leftLeg_pz,leftLeg_rx,leftLeg_ry,leftLeg_rz,leftLegJ_px,leftLegJ_py,leftLegJ_pz,leftLegJ_rx,leftLegJ_ry,leftLegJ_rz,rightLeg_px,rightLeg_py,rightLeg_pz,rightLeg_rx,rightLeg_ry,rightLeg_rz,rightLegJ_px,rightLegJ_py,rightLegJ_pz,rightLegJ_rx,rightLegJ_ry,rightLegJ_rz,leftArm_px,leftArm_py,leftArm_pz,leftArm_rx,leftArm_ry,leftArm_rz,leftArmJ_px,leftArmJ_py,leftArmJ_pz,leftArmJ_rx,leftArmJ_ry,leftArmJ_rz,rightArm_px,rightArm_py,rightArm_pz,rightArm_rx,rightArm_ry,rightArm_rz,rightArmJ_px,rightArmJ_py,rightArmJ_pz,rightArmJ_rx,rightArmJ_ry,rightArmJ_rz,chest_px,chest_py,chest_pz,chest_rx,chest_ry,chest_rz,body_px,body_py,body_pz,body_rx,body_ry,body_rz
0.0,0.0,0.0,-17.486161260744307,0.0,0.0,0.0,0.0,0.0,17.486161260744307,0.0,0.0,0.0,0.0,0.0,17.486161260744307,0.0,0.0,0.0,0.0,0.0,-2.9143602101240513,0.0,0.0,0.0,0.0,0.0,17.486161260744307,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-17.486161260744307,0.0,0.0,0.0,0.0,0.0,-23.31488168099241,0.0,0.0,0.0,0.0,0.0,0.0,-5.828720420248103,0.0,0.0,-0.029143602101240514,0.3019999999999996,0.0,0.0,0.0
0.0,0.0,0.0,-17.8498341728344,0.0,0.0,0.0,0.0,0.0,17.8498341728344,0.0,0.0,0.0,0.0,0.0,17.8498341728344,0.0,0.0,0.0,0.0,0.0,-2.9749723621390665,0.0,0.0,0.0,0.0,0.0,17.8498341728344,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-17.8498341728344,0.0,0.0,0.0,0.0,0.0,-23.79977889711253,0.0,0.0,0.0,0.0,0.0,0.0,-5.949944724278133,0.0,0.0,-0.029749723621390667,0.30799999999999983,0.0,0.0,0.0
0.0,0.0,0.0,-18.20949094753903,0.0,0.0,0.0,0.0,0.0,18.20949094753903,0.0,0.0,0.0,0.0,0.0,18.20949094753903,0.0,0.0,0.0,0.0,0.0,-3.034915157923172,0.0,0.0,0.0,0.0,0.0,18.20949094753903,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-18.20949094753903,0.0,0.0,0.0,0.0,0.0,-24.279321263385377,0.0,0.0,0.0,0.0,0.0,0.0,-6.069830315846344,0.0,0.0,-0.030349151579231723,0.31400000000000006,0.0,0.0,0.0
0.0,0.0,0.0,-18.565050663601177,0.0,0.0,0.0,0.0,0.0,18.565050663601177,0.0,0.0,0.0,0.0,0.0,18.565050663601177,0.0,0.0,0.0,0.0,0.0,-3.0941751106001965,0.0,0.0,0.0,0.0,0.0,18.565050663601177,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-18.565050663601177,0.0,0.0,0.0,0.0,0.0,-24.75340088480157,0.0,0.0,0.0,0.0,0.0,0.0,-6.188350221200393,0.0,0.0,-0.030941751106001964,0.3200000000000003,0.0,0.0,0.0
0.0,0.0,0.0,-18.916433321584737,0.0,0.0,0.0,0.0,0.0,18.916433321584737,0.0,0.0,0.0,0.0,0.0,18.916433321584737,0.0,0.0,0.0,0.0,0.0,-3.1527388869307895,0.0,0.0,0.0,0.0,0.0,18.916433321584737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-18.916433321584737,0.0,0.0,0.0,0.0,0.0,-25.221911095446316,0.0,0.0,0.0,0.0,0.0,0.0,-6.305477773861579,0.0,0.0,-0.03152738886930789,0.3260000000000005,0.0,0.0,0.0
0.0,0.0,0.0,-19.263559861874036,0.0,0.0,0.0,0.0,0.0,19.263559861874036,0.0,0.0,0.0,0.0,0.0,19.263559861874036,0.0,0.0,0.0,0.0,0.0,-3.2105933103123396,0.0,0.0,0.0,0.0,0.0,19.263559861874036,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-19.263559861874036,0.0,0.0,0.0,0.0,0.0,-25.684746482498717,0.0,0.0,0.0,0.0,0.0,0.0,-6.421186620624679,0.0,0.0,-0.032105933103123395,0.33200000000000074,0.0,0.0,0.0
0.0,0.0,0.0,-19.606352182461873,0.0,0.0,0.0,0.0,0.0,19.606352182461873,0.0,0.0,0.0,0.0,0.0,19.606352182461873,0.0,0.0,0.0,0.0,0.0,-3.2677253637436454,0.0,0.0,0.0,0.0,0.0,19.606352182461873,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-19.606352182461873,0.0,0.0,0.0,0.0,0.0,-26.141802909949163,0.0,0.0,0.0,0.0,0.0,0.0,-6.535450727487291,0.0,0.0,-0.032677253637436454,0.33800000000000097,0.0,0.0,0.0
0.0,0.0,0.0,-19.944733156522414,0.0,0.0,0.0,0.0,0.0,19.944733156522414,0.0,0.0,0.0,0.0,0.0,19.944733156522414,0.0,0.0,0.0,0.0,0.0,-3.3241221927537357,0.0,0.0,0.0,0.0,0.0,19.944733156522414,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-19.944733156522414,0.0,0.0,0.0,0.0,0.0,-26.592977542029885,0.0,0.0,0.0,0.0,0.0,0.0,-6.648244385507471,0.0,0.0,-0.03324122192753736,0.3439999999999994,0.0,0.0,0.0
0.0,0.0,0.0,-20.278626649763947,0.0,0.0,0.0,0.0,0.0,20.278626649763947,0.0,0.0,0.0,0.0,0.0,20.278626649763947,0.0,0.0,0.0,0.0,0.0,-3.3797711082939914,0.0,0.0,0.0,0.0,0.0,20.278626649763947,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-20.278626649763947,0.0,0.0,0.0,0.0,0.0,-27.03816886635193,0.0,0.0,0.0,0.0,0.0,0.0,-6.759542216587983,0.0,0.0,-0.03379771108293991,0.34999999999999964,0.0,0.0,0.0
0.0,0.0,0.0,-20.6079575375591,0.0,0.0,0.0,0.0,0.0,20.6079575375591,0.0,0.0,0.0,0.0,0.0,20.6079575375591,0.0,0.0,0.0,0.0,0.0,-3.434659589593183,0.0,0.0,0.0,0.0,0.0,20.6079575375591,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-20.6079575375591,0.0,0.0,0.0,0.0,0.0,-27.477276716745465,0.0,0.0,0.0,0.0,0.0,0.0,-6.869319179186366,0.0,0.0,-0.03434659589593183,0.35599999999999987,0.0,0.0,0.0
0.0,0.0,0.0,-20.932651721847467,0.0,0.0,0.0,0.0,0.0,20.932651721847467,0.0,0.0,0.0,0.0,0.0,20.932651721847467,0.0,0.0,0.0,0.0,0.0,-3.488775286974578,0.0,0.0,0.0,0.0,0.0,20.932651721847467,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-20.932651721847467,0.0,0.0,0.0,0.0,0.0,-27.910202295796623,0.0,0.0,0.0,0.0,0.0,0.0,-6.977550573949156,0.0,0.0,-0.03488775286974578,0.3620000000000001,0.0,0.0,0.0
0.0,0.0,0.0,-21.252636147807387,0.0,0.0,0.0,0.0,0.0,21.252636147807387,0.0,0.0,0.0,0.0,0.0,21.252636147807387,0.0,0.0,0.0,0.0,0.0,-3.542106024634564,0.0,0.0,0.0,0.0,0.0,21.252636147807387,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-21.252636147807387,0.0,0.0,0.0,0.0,0.0,-28.336848197076513,0.0,0.0,0.0,0.0,0.0,0.0,-7.084212049269128,0.0,0.0,-0.03542106024634564,0.3620000000000001,0.0,0.0,0.0
0.0,0.0,0.0,-21.567838820292927,0.0,0.0,0.0,0.0,0.0,21.567838820292927,0.0,0.0,0.0,0.0,0.0,21.567838820292927,0.0,0.0,0.0,0.0,0.0,-3.5946398033821545,0.0,0.0,0.0,0.0,0.0,21.567838820292927,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-21.567838820292927,0.0,0.0,0.0,0.0,0.0,-28.757118427057236,0.0,0.0,0.0,0.0,0.0,0.0,-7.189279606764309,0.0,0.0,-0.03594639803382155,0.37400000000000055,0.0,0.0,0.0
0.0,0.0,0.0,-21.878188820032474,0.0,0.0,0.0,0.0,0.0,21.878188820032474,0.0,0.0,0.0,0.0,0.0,21.878188820032474,0.0,0.0,0.0,0.0,0.0,-3.646364803338746,0.0,0.0,0.0,0.0,0.0,21.878188820032474,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-21.878188820032474,0.0,0.0,0.0,0.0,0.0,-29.170918426709967,0.0,0.0,0.0,0.0,0.0,0.0,-7.292729606677492,0.0,0.0,-0.03646364803338746,0.37400000000000055,0.0,0.0,0.0
0.0,0.0,0.0,-22.1836163195855,0.0,0.0,0.0,0.0,0.0,22.1836163195855,0.0,0.0,0.0,0.0,0.0,22.1836163195855,0.0,0.0,0.0,0.0,0.0,-3.697269386597583,0.0,0.0,0.0,0.0,0.0,22.1836163195855,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-22.1836163195855,0.0,0.0,0.0,0.0,0.0,-29.578155092780666,0.0,0.0,0.0,0.0,0.0,0.0,-7.394538773195166,0.0,0.0,-0.036972693865975834,0.386000000000001,0.0,0.0,0.0
0.0,0.0,0.0,-22.484052599053047,0.0,0.0,0.0,0.0,0.0,22.484052599053047,0.0,0.0,0.0,0.0,0.0,22.484052599053047,0.0,0.0,0.0,0.0,0.0,-3.7473420998421747,0.0,0.0,0.0,0.0,0.0,22.484052599053047,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-22.484052599053047,0.0,0.0,0.0,0.0,0.0,-29.978736798737398,0.0,0.0,0.0,0.0,0.0,0.0,-7.494684199684349,0.0,0.0,-0.03747342099842175,0.386000000000001,0.0,0.0,0.0
0.0,0.0,0.0,-22.779430061539696,0.0,0.0,0.0,0.0,0.0,22.779430061539696,0.0,0.0,0.0,0.0,0.0,22.779430061539696,0.0,0.0,0.0,0.0,0.0,-3.796571676923283,0.0,0.0,0.0,0.0,0.0,22.779430061539696,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-22.779430061539696,0.0,0.0,0.0,0.0,0.0,-30.372573415386263,0.0,0.0,0.0,0.0,0.0,0.0,-7.593143353846566,0.0,0.0,-0.03796571676923283,0.3979999999999997,0.0,0.0,0.0
0.0,0.0,0.0,-23.069682248362497,0.0,0.0,0.0,0.0,0.0,23.069682248362497,0.0,0.0,0.0,0.0,0.0,23.069682248362497,0.0,0.0,0.0,0.0,0.0,-3.844947041393749,0.0,0.0,0.0,0.0,0.0,23.069682248362497,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-23.069682248362497,0.0,0.0,0.0,0.0,0.0,-30.759576331149994,0.0,0.0,0.0,0.0,0.0,0.0,-7.689894082787498,0.0,0.0,-0.038449470413937495,0.4039999999999999,0.0,0.0,0.0
0.0,0.0,0.0,-23.354743854003907,0.0,0.0,0.0,0.0,0.0,23.354743854003907,0.0,0.0,0.0,0.0,0.0,23.354743854003907,0.0,0.0,0.0,0.0,0.0,-3.892457309000651,0.0,0.0,0.0,0.0,0.0,23.354743854003907,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-23.354743854003907,0.0,0.0,0.0,0.0,0.0,-31.13965847200521,0.0,0.0,0.0,0.0,0.0,0.0,-7.784914618001302,0.0,0.0,-0.03892457309000651,0.41000000000000014,0.0,0.0,0.0
0.0,0.0,0.0,-23.634550740805185,0.0,0.0,0.0,0.0,0.0,23.634550740805185,0.0,0.0,0.0,0.0,0.0,23.634550740805185,0.0,0.0,0.0,0.0,0.0,-3.9390917901341975,0.0,0.0,0.0,0.0,0.0,23.634550740805185,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-23.634550740805185,0.0,0.0,0.0,0.0,0.0,-31.51273432107358,0.0,0.0,0.0,0.0,0.0,0.0,-7.878183580268395,0.0,0.0,-0.03939091790134198,0.41600000000000037,0.0,0.0,0.0
0.0,0.0,0.0,-23.90903995339736,0.0,0.0,0.0,0.0,0.0,23.90903995339736,0.0,0.0,0.0,0.0,0.0,23.90903995339736,0.0,0.0,0.0,0.0,0.0,-3.9848399922328936,0.0,0.0,0.0,0.0,0.0,23.90903995339736,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-23.90903995339736,0.0,0.0,0.0,0.0,0.0,-31.87871993786315,0.0,0.0,0.0,0.0,0.0,0.0,-7.969679984465787,0.0,0.0,-0.03984839992232894,0.4220000000000006,0.0,0.0,0.0
0.0,0.0,0.0,-24.17814973286553,0.0,0.0,0.0,0.0,0.0,24.17814973286553,0.0,0.0,0.0,0.0,0.0,24.17814973286553,0.0,0.0,0.0,0.0,0.0,-4.029691622144255,0.0,0.0,0.0,0.0,0.0,24.17814973286553,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-24.17814973286553,0.0,0.0,0.0,0.0,0.0,-32.23753297715404,0.0,0.0,0.0,0.0,0.0,0.0,-8.05938324428851,0.0,0.0,-0.040296916221442554,0.4280000000000008,0.0,0.0,0.0
0.0,0.0,0.0,-24.441819530644608,0.0,0.0,0.0,0.0,0.0,24.441819530644608,0.0,0.0,0.0,0.0,0.0,24.441819530644608,0.0,0.0,0.0,0.0,0.0,-4.073636588440769,0.0,0.0,0.0,0.0,0.0,24.441819530644608,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-24.441819530644608,0.0,0.0,0.0,0.0,0.0,-32.58909270752615,0.0,0.0,0.0,0.0,0.0,0.0,-8.147273176881537,0.0,0.0,-0.04073636588440768,0.43400000000000105,0.0,0.0,0.0
0.0,0.0,0.0,-24.699990022142448,0.0,0.0,0.0,0.0,0.0,24.699990022142448,0.0,0.0,0.0,0.0,0.0,24.699990022142448,0.0,0.0,0.0,0.0,0.0,-4.116665003690408,0.0,0.0,0.0,0.0,0.0,24.699990022142448,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-24.699990022142448,0.0,0.0,0.0,0.0,0.0,-32.933320029523266,0.0,0.0,0.0,0.0,0.0,0.0,-8.233330007380816,0.0,0.0,-0.04116665003690408,0.4399999999999995,0.0,0.0,0.0
0.0,0.0,0.0,-24.952603120087602,0.0,0.0,0.0,0.0,0.0,24.952603120087602,0.0,0.0,0.0,0.0,0.0,24.952603120087602,0.0,0.0,0.0,0.0,0.0,-4.158767186681267,0.0,0.0,0.0,0.0,0.0,24.952603120087602,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-24.952603120087602,0.0,0.0,0.0,0.0,0.0,-33.270137493450136,0.0,0.0,0.0,0.0,0.0,0.0,-8.317534373362534,0.0,0.0,-0.04158767186681267,0.44599999999999973,0.0,0.0,0.0
0.0,0.0,0.0,-25.199601987598683,0.0,0.0,0.0,0.0,0.0,25.199601987598683,0.0,0.0,0.0,0.0,0.0,25.199601987598683,0.0,0.0,0.0,0.0,0.0,-4.19993366459978,0.0,0.0,0.0,0.0,0.0,25.199601987598683,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-25.199601987598683,0.0,0.0,0.0,0.0,0.0,-33.59946931679824,0.0,0.0,0.0,0.0,0.0,0.0,-8.39986732919956,0.0,0.0,-0.04199933664599781,0.45199999999999996,0.0,0.0,0.0
0.0,0.0,0.0,-25.440931050972637,0.0,0.0,0.0,0.0,0.0,25.440931050972637,0.0,0.0,0.0,0.0,0.0,25.440931050972637,0.0,0.0,0.0,0.0,0.0,-4.240155175162106,0.0,0.0,0.0,0.0,0.0,25.440931050972637,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-25.440931050972637,0.0,0.0,0.0,0.0,0.0,-33.92124140129685,0.0,0.0,0.0,0.0,0.0,0.0,-8.480310350324212,0.0,0.0,-0.04240155175162106,0.4580000000000002,0.0,0.0,0.0
0.0,0.0,0.0,-25.676536012188244,0.0,0.0,0.0,0.0,0.0,25.676536012188244,0.0,0.0,0.0,0.0,0.0,25.676536012188244,0.0,0.0,0.0,0.0,0.0,-4.279422668698041,0.0,0.0,0.0,0.0,0.0,25.676536012188244,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-25.676536012188244,0.0,0.0,0.0,0.0,0.0,-34.23538134958433,0.0,0.0,0.0,0.0,0.0,0.0,-8.558845337396082,0.0,0.0,-0.04279422668698041,0.4640000000000004,0.0,0.0,0.0
0.0,0.0,0.0,-25.906363861123182,0.0,0.0,0.0,0.0,0.0,25.906363861123182,0.0,0.0,0.0,0.0,0.0,25.906363861123182,0.0,0.0,0.0,0.0,0.0,-4.317727310187197,0.0,0.0,0.0,0.0,0.0,25.906363861123182,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-25.906363861123182,0.0,0.0,0.0,0.0,0.0,-34.54181848149758,0.0,0.0,0.0,0.0,0.0,0.0,-8.635454620374395,0.0,0.0,-0.04317727310187197,0.47000000000000064,0.0,0.0,0.0
0.0,0.0,0.0,-26.13036288748102,0.0,0.0,0.0,0.0,0.0,26.13036288748102,0.0,0.0,0.0,0.0,0.0,26.13036288748102,0.0,0.0,0.0,0.0,0.0,-4.355060481246837,0.0,0.0,0.0,0.0,0.0,26.13036288748102,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-26.13036288748102,0.0,0.0,0.0,0.0,0.0,-34.840483849974696,0.0,0.0,0.0,0.0,0.0,0.0,-8.710120962493674,0.0,0.0,-0.04355060481246837,0.47600000000000087,0.0,0.0,0.0
0.0,0.0,0.0,-26.34848269242582,0.0,0.0,0.0,0.0,0.0,26.34848269242582,0.0,0.0,0.0,0.0,0.0,26.34848269242582,0.0,0.0,0.0,0.0,0.0,-4.39141378207097,0.0,0.0,0.0,0.0,0.0,26.34848269242582,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-26.34848269242582,0.0,0.0,0.0,0.0,0.0,-35.13131025656776,0.0,0.0,0.0,0.0,0.0,0.0,-8.78282756414194,0.0,0.0,-0.0439141378207097,0.4820000000000011,0.0,0.0,0.0
0.0,0.0,0.0,-26.560674199921596,0.0,0.0,0.0,0.0,0.0,26.560674199921596,0.0,0.0,0.0,0.0,0.0,26.560674199921596,0.0,0.0,0.0,0.0,0.0,-4.426779033320266,0.0,0.0,0.0,0.0,0.0,26.560674199921596,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-26.560674199921596,0.0,0.0,0.0,0.0,0.0,-35.41423226656213,0.0,0.0,0.0,0.0,0.0,0.0,-8.853558066640533,0.0,0.0,-0.04426779033320266,0.48799999999999955,0.0,0.0,0.0
0.0,0.0,0.0,-26.766889667774446,0.0,0.0,0.0,0.0,0.0,26.766889667774446,0.0,0.0,0.0,0.0,0.0,26.766889667774446,0.0,0.0,0.0,0.0,0.0,-4.461148277962408,0.0,0.0,0.0,0.0,0.0,26.766889667774446,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-26.766889667774446,0.0,0.0,0.0,0.0,0.0,-35.68918622369927,0.0,0.0,0.0,0.0,0.0,0.0,-8.922296555924817,0.0,0.0,-0.04461148277962408,0.4939999999999998,0.0,0.0,0.0
0.0,0.0,0.0,-26.967082698374018,0.0,0.0,0.0,0.0,0.0,26.967082698374018,0.0,0.0,0.0,0.0,0.0,26.967082698374018,0.0,0.0,0.0,0.0,0.0,-4.494513783062336,0.0,0.0,0.0,0.0,0.0,26.967082698374018,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-26.967082698374018,0.0,0.0,0.0,0.0,0.0,-35.95611026449869,0.0,0.0,0.0,0.0,0.0,0.0,-8.989027566124673,0.0,0.0,-0.044945137830623365,0.5,0.0,0.0,0.0
0.0,0.0,0.0,-27.161208249132976,0.0,0.0,0.0,0.0,0.0,27.161208249132976,0.0,0.0,0.0,0.0,0.0,27.161208249132976,0.0,0.0,0.0,0.0,0.0,-4.526868041522163,0.0,0.0,0.0,0.0,0.0,27.161208249132976,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-27.161208249132976,0.0,0.0,0.0,0.0,0.0,-36.2149443321773,0.0,0.0,0.0,0.0,0.0,0.0,-9.053736083044326,0.0,0.0,-0.045268680415221633,0.5,0.0,0.0,0.0
0.0,0.0,0.0,-27.34922264262137,0.0,0.0,0.0,0.0,0.0,27.34922264262137,0.0,0.0,0.0,0.0,0.0,27.34922264262137,0.0,0.0,0.0,0.0,0.0,-4.558203773770229,0.0,0.0,0.0,0.0,0.0,27.34922264262137,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-27.34922264262137,0.0,0.0,0.0,0.0,0.0,-36.46563019016183,0.0,0.0,0.0,0.0,0.0,0.0,-9.116407547540458,0.0,0.0,-0.04558203773770229,0.5120000000000005,0.0,0.0,0.0
0.0,0.0,0.0,-27.531083576393844,0.0,0.0,0.0,0.0,0.0,27.531083576393844,0.0,0.0,0.0,0.0,0.0,27.531083576393844,0.0,0.0,0.0,0.0,0.0,-4.5885139293989745,0.0,0.0,0.0,0.0,0.0,27.531083576393844,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-27.531083576393844,0.0,0.0,0.0,0.0,0.0,-36.708111435191796,0.0,0.0,0.0,0.0,0.0,0.0,-9.177027858797949,0.0,0.0,-0.04588513929398974,0.5120000000000005,0.0,0.0,0.0
0.0,0.0,0.0,-27.706750132507516,0.0,0.0,0.0,0.0,0.0,27.706750132507516,0.0,0.0,0.0,0.0,0.0,27.706750132507516,0.0,0.0,0.0,0.0,0.0,-4.617791688751253,0.0,0.0,0.0,0.0,0.0,27.706750132507516,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-27.706750132507516,0.0,0.0,0.0,0.0,0.0,-36.94233351001002,0.0,0.0,0.0,0.0,0.0,0.0,-9.235583377502506,0.0,0.0,-0.04617791688751253,0.5240000000000009,0.0,0.0,0.0
0.0,0.0,0.0,-27.876182786728307,0.0,0.0,0.0,0.0,0.0,27.876182786728307,0.0,0.0,0.0,0.0,0.0,27.876182786728307,0.0,0.0,0.0,0.0,0.0,-4.646030464454718,0.0,0.0,0.0,0.0,0.0,27.876182786728307,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-27.876182786728307,0.0,0.0,0.0,0.0,0.0,-37.16824371563774,0.0,0.0,0.0,0.0,0.0,0.0,-9.292060928909436,0.0,0.0,-0.04646030464454718,0.5240000000000009,0.0,0.0,0.0
0.0,0.0,0.0,-28.039343417423886,0.0,0.0,0.0,0.0,0.0,28.039343417423886,0.0,0.0,0.0,0.0,0.0,28.039343417423886,0.0,0.0,0.0,0.0,0.0,-4.673223902903981,0.0,0.0,0.0,0.0,0.0,28.039343417423886,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-28.039343417423886,0.0,0.0,0.0,0.0,0.0,-37.38579122323185,0.0,0.0,0.0,0.0,0.0,0.0,-9.346447805807962,0.0,0.0,-0.046732239029039814,0.5359999999999996,0.0,0.0,0.0
0.0,0.0,0.0,-28.196195314140642,0.0,0.0,0.0,0.0,0.0,28.196195314140642,0.0,0.0,0.0,0.0,0.0,28.196195314140642,0.0,0.0,0.0,0.0,0.0,-4.699365885690107,0.0,0.0,0.0,0.0,0.0,28.196195314140642,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-28.196195314140642,0.0,0.0,0.0,0.0,0.0,-37.59492708552086,0.0,0.0,0.0,0.0,0.0,0.0,-9.398731771380215,0.0,0.0,-0.04699365885690107,0.5419999999999998,0.0,0.0,0.0
0.0,0.0,0.0,-28.34670318586352,0.0,0.0,0.0,0.0,0.0,28.34670318586352,0.0,0.0,0.0,0.0,0.0,28.34670318586352,0.0,0.0,0.0,0.0,0.0,-4.724450530977254,0.0,0.0,0.0,0.0,0.0,28.34670318586352,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-28.34670318586352,0.0,0.0,0.0,0.0,0.0,-37.795604247818034,0.0,0.0,0.0,0.0,0.0,0.0,-9.448901061954508,0.0,0.0,-0.04724450530977254,0.548,0.0,0.0,0.0
0.0,0.0,0.0,-28.49083316895634,0.0,0.0,0.0,0.0,0.0,28.49083316895634,0.0,0.0,0.0,0.0,0.0,28.49083316895634,0.0,0.0,0.0,0.0,0.0,-4.748472194826057,0.0,0.0,0.0,0.0,0.0,28.49083316895634,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-28.49083316895634,0.0,0.0,0.0,0.0,0.0,-37.98777755860846,0.0,0.0,0.0,0.0,0.0,0.0,-9.496944389652114,0.0,0.0,-0.04748472194826057,0.5540000000000003,0.0,0.0,0.0
0.0,0.0,0.0,-28.62855283478094,0.0,0.0,0.0,0.0,0.0,28.62855283478094,0.0,0.0,0.0,0.0,0.0,28.62855283478094,0.0,0.0,0.0,0.0,0.0,-4.77142547246349,0.0,0.0,0.0,0.0,0.0,28.62855283478094,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-28.62855283478094,0.0,0.0,0.0,0.0,0.0,-38.17140377970792,0.0,0.0,0.0,0.0,0.0,0.0,-9.54285094492698,0.0,0.0,-0.047714254724634905,0.5600000000000005,0.0,0.0,0.0
0.0,0.0,0.0,-28.75983119699349,0.0,0.0,0.0,0.0,0.0,28.75983119699349,0.0,0.0,0.0,0.0,0.0,28.75983119699349,0.0,0.0,0.0,0.0,0.0,-4.793305199498914,0.0,0.0,0.0,0.0,0.0,28.75983119699349,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-28.75983119699349,0.0,0.0,0.0,0.0,0.0,-38.346441595991315,0.0,0.0,0.0,0.0,0.0,0.0,-9.586610398997829,0.0,0.0,-0.04793305199498915,0.5660000000000007,0.0,0.0,0.0
0.0,0.0,0.0,-28.88463871851637,0.0,0.0,0.0,0.0,0.0,28.88463871851637,0.0,0.0,0.0,0.0,0.0,28.88463871851637,0.0,0.0,0.0,0.0,0.0,-4.814106453086062,0.0,0.0,0.0,0.0,0.0,28.88463871851637,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-28.88463871851637,0.0,0.0,0.0,0.0,0.0,-38.512851624688494,0.0,0.0,0.0,0.0,0.0,0.0,-9.628212906172124,0.0,0.0,-0.04814106453086062,0.572000000000001,0.0,0.0,0.0
0.0,0.0,0.0,-29.00294731818374,0.0,0.0,0.0,0.0,0.0,29.00294731818374,0.0,0.0,0.0,0.0,0.0,29.00294731818374,0.0,0.0,0.0,0.0,0.0,-4.833824553030624,0.0,0.0,0.0,0.0,0.0,29.00294731818374,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-29.00294731818374,0.0,0.0,0.0,0.0,0.0,-38.67059642424499,0.0,0.0,0.0,0.0,0.0,0.0,-9.667649106061248,0.0,0.0,-0.04833824553030624,0.5779999999999994,0.0,0.0,0.0
